filename	mark	label	off0	off1	term	code	semantic_rel
es-S1134-80462009000500006-1	T6	ENFERMEDAD	2709	2731	dilatación ventricular	6210001	EXACT
es-S1134-80462009000500006-1	T8	ENFERMEDAD	2766	2783	fuga perivalvular	708024004	EXACT
es-S1134-80462009000500006-1	T9	ENFERMEDAD	2902	2934	válvula protésica malfuncionante	461431000	EXACT
es-S1134-80462009000500006-1	T10	ENFERMEDAD	220	293	prótesis de válvula mitral y desde entonces presentaba fuga periprotésica	703157002	NARROW
es-S0365-66912007000100010-1	T2	ENFERMEDAD	74	87	conjuntivitis	9826008	EXACT
es-S0365-66912007000100010-1	T4	ENFERMEDAD	90	103	epiescleritis	815008	EXACT
es-S0365-66912007000100010-1	T5	ENFERMEDAD	2089	2119	epiteliopatía corneal inferior	15250008	NARROW
es-S0365-66912007000100010-1	T11	ENFERMEDAD	551	571	retracción palpebral	14520009	EXACT
es-S0365-66912007000100010-1	T12	ENFERMEDAD	1149	1200	retracción palpebral superior de 3 mm en ambos ojos	700344004	NARROW
es-S0365-66912007000100010-1	T13	ENFERMEDAD	2359	2407	retracción palpebral superior de 2 mm e inferior	43854003	NARROW
es-S1130-05582012000300005-1	T5	ENFERMEDAD	160	176	quiste branquial	59857007	EXACT
es-S0365-66912007000100009-1	T2	ENFERMEDAD	75	99	arteritis de la temporal	400130008	EXACT
es-S0365-66912007000100009-1	T8	ENFERMEDAD	437	470	defecto pupilar aferente relativo	232122003	EXACT
es-S0365-66912006000700009-1	T1	ENFERMEDAD	58	76	uveítis intermedia	314429009	EXACT
es-S0365-66912006000700009-1	T5	ENFERMEDAD	702	737	cataratas subcapsulares posteriores	315353005	EXACT
es-S0376-78922007000300006-3	T1	ENFERMEDAD	144	177	punción con una espina de pescado	304235000	NARROW
es-S0365-66912007000700011-1	T1	ENFERMEDAD	1210	1213	ERA	231983008	EXACT
es-S0365-66912007000700011-1	T2	ENFERMEDAD	205	220	episodio gripal	315642008	EXACT
es-S0365-66912012001100004-5	T1	ENFERMEDAD	57	84	hemangioblastoma cerebeloso	74073002	EXACT
es-S0365-66912012001100004-5	T3	ENFERMEDAD	234	255	HCR temporal superior	312935003	NARROW
es-S0365-66912012001100004-5	T4	ENFERMEDAD	311	314	HCR	312935003	EXACT
es-S1130-01082009000300015-1	T3	ENFERMEDAD	1169	1204	úlcera se extendía 3 cm en el recto	54609002	NARROW
es-S1130-01082009000300015-1	T4	ENFERMEDAD	51	59	vitíligo	56727007	EXACT
es-S1130-01082009000300015-1	T11	ENFERMEDAD	2784	2803	colitis segmentaria	64226004	NARROW
es-S1130-01082009000300015-1	T14	ENFERMEDAD	2851	2864	pseudopólipos	254590000	NARROW
es-S1130-01082009000300015-1	T15	ENFERMEDAD	1565	1588	esofagitis distal grave	16761005	NARROW
es-S1130-01082009000300015-1	T16	ENFERMEDAD	1594	1611	gastritis erosiva	1086791000119100	EXACT
es-S1130-01082009000300015-1	T19	ENFERMEDAD	495	520	colectomía con una úlcera	46040000	NARROW
es-S1130-01082009000300015-1	T25	ENFERMEDAD	795	820	colitis quística profunda	40663003	EXACT
es-S1130-01082009000300015-1	T26	ENFERMEDAD	2064	2081	tumor pancreático	126859007	EXACT
es-S1130-01082009000300015-1	T27	ENFERMEDAD	935	968	orificio fistuloso en margen anal	786878009	EXACT
es-S1130-01082009000300015-1	T28	ENFERMEDAD	1078	1099	úlcera del canal anal	20928004	EXACT
es-S1130-01082008001000008-1	T2	ENFERMEDAD	527	569	hematoma de gran volumen en recto anterior	262969000	NARROW
es-S1130-01082008001000008-1	T3	ENFERMEDAD	604	647	lesión por trocar de los vasos epigástricos	35191005	NARROW
es-S1130-01082008001000008-1	T4	ENFERMEDAD	949	976	hematoma de pared abdominal	447096000	EXACT
es-S1888-75462015000400006-1	T1	ENFERMEDAD	2434	2484	síndrome de pinzamiento femoroacetabular tipo LEVA	432473000	NARROW
es-S1888-75462015000400006-1	T2	ENFERMEDAD	2277	2295	necrosis avascular	86217007	EXACT
es-S1888-75462015000400006-1	T3	ENFERMEDAD	2347	2409	lesión quística yuxtaarticular en relación con trocánter mayor	699539004	NARROW
es-S1888-75462015000400006-1	T4	ENFERMEDAD	1785	1844	cadera derecha, con irregularidad cortical y leve sinovitis	202926002	NARROW
es-S1888-75462015000400006-1	T6	ENFERMEDAD	1744	1791	alteración subcondral, con edema óseo en cadera	118935006	NARROW
es-S1888-75462015000400006-1	T7	ENFERMEDAD	1874	1907	distensión de la bursa ilio-psoas	281352004	EXACT
es-S1888-75462015000400006-1	T8	ENFERMEDAD	2299	2320	lesiones en el labrum	202336002	NARROW
es-S1888-75462015000400006-1	T9	ENFERMEDAD	2019	2057	pinzamiento de la interlinea articular	785875003	NARROW
es-S1888-75462015000400006-1	T10	ENFERMEDAD	2226	2259	edema en acetábulo anterosuperior	428097001	NARROW
es-S1888-75462015000400006-1	T12	ENFERMEDAD	2107	2134	collar osteofitario femoral	609620004	NARROW
S0004-06142006000500002-3	T6	ENFERMEDAD	767	784	azoospermia total	48188009	NARROW
S0004-06142006000500002-3	T8	ENFERMEDAD	950	966	quiste de cordón	37268004	EXACT
S0004-06142006000500002-3	T11	ENFERMEDAD	2100	2126	Tumor de células de Leydig	45002009	EXACT
S0004-06142006000500002-3	T12	ENFERMEDAD	2157	2201	infiltración del epidídimo, túnica albugínea	94402006	NARROW
S0004-06142006000500002-3	T13	ENFERMEDAD	2436	2454	atrofia testicular	17585008	EXACT
S0004-06142006000500002-3	T14	ENFERMEDAD	2489	2534	hiperplasia de células de Leydig intersticial	733539007	NARROW
es-S0211-69952012000500025-1	T6	ENFERMEDAD	982	1017	arteria humeral ectásica y elongada	195271009	NARROW
es-S0211-69952012000500025-1	T8	ENFERMEDAD	1155	1186	arteria radial distal obstruida	431706008	NARROW
es-S0211-69952012000500025-1	T9	ENFERMEDAD	1219	1305	aneurisma o pseudoaneurisma de la arteria radial secundaria a FAV radiocefálica ligada	195272002	NARROW
es-S0211-69952012000500025-1	T10	ENFERMEDAD	1545	1605	aneurisma verdadero en todo el trayecto de la arteria radial	195272002	EXACT
es-S0211-69952012000500025-1	T11	ENFERMEDAD	2025	2065	aneurisma verdadero de la arteria radial	195272002	EXACT
es-S0211-69952012000500025-1	T13	ENFERMEDAD	1281	1305	FAV radiocefálica ligada	129214009	NARROW
es-S2254-28842014000200009-1	T2	ENFERMEDAD	1470	1496	microangiopatía trombótica	126729006	EXACT
es-S2254-28842014000200009-1	T4	ENFERMEDAD	1024	1027	PTT	78129009	EXACT
es-S2254-28842014000200009-1	T6	ENFERMEDAD	1047	1050	LES	55464009	EXACT
es-S2254-28842014000200009-1	T7	ENFERMEDAD	206	229	Tiroiditis de Hashimoto	21983002	EXACT
es-S2254-28842014000200009-1	T15	ENFERMEDAD	490	501	presíncopes	427461000	EXACT
es-S1130-01082009000600013-1	T1	ENFERMEDAD	777	800	papilomatosis bowenoide	402913004	EXACT
es-S1130-01082009000600013-1	T2	ENFERMEDAD	802	831	neoplasia intraepitelial anal	255143004	EXACT
es-S1130-01082009000600013-1	T4	ENFERMEDAD	408	482	lesión pigmentada, de bordes ligeramente verrucosos, en la región perianal	201340008	NARROW
es-S1130-01082009000600013-1	T5	ENFERMEDAD	630	645	hiperqueratosis	396228006	EXACT
es-S1130-01082009000600013-1	T6	ENFERMEDAD	648	662	paraqueratosis	200766001	EXACT
es-S0211-69952016000200176-1	T1	ENFERMEDAD	66	123	glomerulonefritis extracapilar tipo iii asociada a C-ANCA	101711000119105	NARROW
es-S0211-69952016000200176-1	T3	ENFERMEDAD	384	398	mielotoxicidad	762299008	EXACT
es-S1137-66272013000100024-1	T1	ENFERMEDAD	649	675	artritis séptica de cadera	431606003	EXACT
es-S1137-66272013000100024-1	T2	ENFERMEDAD	1090	1105	fracaso vacunal	95870002	EXACT
es-S1137-66272013000100024-1	T3	ENFERMEDAD	743	769	líquido sinovial purulento	3519007	NARROW
es-S1137-66272013000100024-1	T4	ENFERMEDAD	970	986	artritis séptica	396234004	EXACT
es-S0211-57352013000300011-1	T5	ENFERMEDAD	3698	3744	delirios, de influencia corporal, de telepatía	2776000	NARROW
es-S0211-57352013000300011-1	T8	ENFERMEDAD	3759	3787	fenómeno alucinatorio simple	7011001	NARROW
es-S0211-57352013000300011-1	T11	ENFERMEDAD	3053	3062	Potomanía	15945005	EXACT
es-S0211-57352013000300011-1	T13	ENFERMEDAD	3101	3130	diabetes insípida nefrogénica	111395007	EXACT
es-S0211-57352013000300011-1	T14	ENFERMEDAD	2357	2366	potomanía	15945005	EXACT
es-S0211-57352013000300011-1	T16	ENFERMEDAD	2433	2459	alucinaciones cenestésicas	85550003	EXACT
es-S0211-57352013000300011-1	T20	ENFERMEDAD	3620	3646	consumo abusivo de alcohol	15167005	EXACT
es-S0211-57352013000300011-1	T23	ENFERMEDAD	2689	2774	Trastorno Esquizoafectivo mixto, con síntomas psicóticos congruentes y no congruentes	270901009	NARROW
es-S0211-57352013000300011-1	T25	ENFERMEDAD	2778	2794	Abuso de alcohol	15167005	EXACT
es-S0211-57352013000300011-1	T27	ENFERMEDAD	1078	1104	consumo abusivo de alcohol	15167005	EXACT
es-S0211-57352013000300011-1	T29	ENFERMEDAD	1256	1272	Abuso de alcohol	15167005	EXACT
es-S0211-57352013000300011-1	T30	ENFERMEDAD	801	819	episodio depresivo	871840004	EXACT
es-S0211-57352013000300011-1	T31	ENFERMEDAD	1983	1985	DC	44906001	EXACT
es-S0211-57352013000300011-1	T32	ENFERMEDAD	3747	3749	DC	44906001	EXACT
es-S0211-57352013000300011-1	T33	ENFERMEDAD	4039	4041	DC	44906001	EXACT
es-S1139-76322016000300009-1	T1	ENFERMEDAD	1177	1206	calcificación intratesticular	237896000	NARROW
es-S1139-76322016000300009-1	T2	ENFERMEDAD	803	815	epididimitis	31070006	EXACT
es-S1139-76322016000300009-1	T3	ENFERMEDAD	1424	1457	microcalcificaciones testiculares	64910008	NARROW
es-S1139-76322016000300009-1	T4	ENFERMEDAD	840	858	torsión testicular	81996005	EXACT
es-S1139-76322016000300009-1	T5	ENFERMEDAD	906	935	calcificación intratesticular	237896000	NARROW
es-S0210-48062005000300014-1	T4	ENFERMEDAD	59	74	Hipertiroidismo	34486009	EXACT
es-S0210-48062005000300014-1	T7	ENFERMEDAD	1071	1099	vena renal estaba trombosada	15842009	EXACT
es-S1137-66272012000300023-1	T2	ENFERMEDAD	238	287	leve disminución del factor VII de la coagulación	37193007	NARROW
es-S1137-66272012000300023-1	T8	ENFERMEDAD	613	625	hematoquecia	405729008	EXACT
es-S1130-05582014000300006-1	T2	ENFERMEDAD	152	178	adenoma de células basales	27230006	EXACT
es-S1130-05582014000300006-1	T5	ENFERMEDAD	442	475	invasión perineural e intraneural	94442001	NARROW
es-S1130-05582014000300006-1	T7	ENFERMEDAD	1468	1501	invasión perineural e intraneural	94442001	NARROW
es-S1130-05582014000300006-1	T8	ENFERMEDAD	1601	1620	invasión perineural	698081007	EXACT
es-S1134-80462015000200005-1	T1	ENFERMEDAD	1303	1319	policontusionado	373600006	EXACT
es-S1134-80462015000200005-1	T3	ENFERMEDAD	826	849	contusión pulmonar leve	262784001	NARROW
es-S1134-80462015000200005-1	T4	ENFERMEDAD	2014	2038	hepatopatía aguda tóxica	197354009	NARROW
es-S1134-80462015000200005-1	T9	ENFERMEDAD	940	1002	fractura de la rama isquiopubiana izquierda sin desplazamiento	301033000	NARROW
es-S1134-80462015000200005-1	T10	ENFERMEDAD	2871	2879	distimia	78667006	EXACT
es-S1134-80462015000200005-1	T11	ENFERMEDAD	1097	1140	avulsión ósea del borde iliaco superomedial	700009007	NARROW
es-S1134-80462015000200005-1	T12	ENFERMEDAD	1240	1274	prominencia discal difusa en L4-L5	443700006	NARROW
es-S1134-80462015000200005-1	T13	ENFERMEDAD	1004	1076	diástasis de 10 mm en la porción superior de la articulación sacroiliaca	29885006	NARROW
es-S1130-05582007000500007-1	T1	ENFERMEDAD	817	858	tumor odontogénico epitelial calcificante	83048004	EXACT
es-S1130-05582007000500007-1	T2	ENFERMEDAD	250	286	exadicto a drogas por vía parenteral	228388006	NARROW
es-S1130-05582007000500007-1	T3	ENFERMEDAD	1148	1202	tumor odontogénico epitelial calcificante de mandíbula	276968006	NARROW
es-S1130-05582007000500007-1	T8	ENFERMEDAD	1209	1246	infiltraba partes blandas periósticas	79282002	NARROW
es-S0212-16112011000300031-1	T1	ENFERMEDAD	1099	1117	síndrome de Wilkie	235806008	EXACT
es-S0212-16112011000300031-1	T2	ENFERMEDAD	1502	1523	estómago de retención	307227006	EXACT
es-S0212-16112011000300031-1	T3	ENFERMEDAD	1527	1559	alteraciones hidroelectrolíticas	237840007	EXACT
es-S0212-16112011000300031-1	T5	ENFERMEDAD	1807	1833	síndrome de realimentación	427698009	EXACT
es-S0212-16112011000300031-1	T6	ENFERMEDAD	750	791	dilatación de la segunda porción duodenal	235699006	NARROW
es-S0212-16112011000300031-1	T7	ENFERMEDAD	845	868	pinza aorto-mesentérica	235806008	EXACT
es-S0212-16112011000300031-1	T8	ENFERMEDAD	1034	1074	trastorno del comportamiento alimentario	72366004	EXACT
es-S0212-16112011000300031-1	T9	ENFERMEDAD	2321	2339	hipotonía gástrica	46218001	EXACT
